,id,fisherman_id,fishing_location,status,Avg Temp,delivered_location,delivered,rejected
0,5835965,B123123,Suhar,Central Market,-6.12,Lulu,,
0,2945336,B8323,Salalah,Central Market,-9.61,Lulu,,
0,6557735,B384211,Suhar,Delivered,-6.06,Nesto,yes,
0,8885815,B384211,Ashkara,Delivered,-0.18,Lulu,yes,
0,8803259,B123123,Ashkara,Delivered,-4.79,Lulu,yes,
0,6472693,B23823,Salalah,Central Market,-7.5,Lulu,,
0,8119090,B123123,Duqum,Rejected,-5.75,Nesto,,yes
0,2997473,B8323,Duqum,On Route,-6.4,Lulu,,
0,2966648,B123123,Duqum,Delivered,-0.44,Lulu,yes,
0,8593082,B3823,Suhar,Delivered,-8.39,Lulu,yes,
0,9357068,B8323,Duqum,Central Market,-2.37,Nesto,,
0,6751057,B8323,Duqum,Delivered,-5.94,Lulu,yes,
0,3714065,B8323,Duqum,Central Market,-6.72,Lulu,,
0,1028992,B123123,Duqum,Central Market,-0.99,Lulu,,
0,9803079,B23823,Ashkara,Central Market,-9.84,Nesto,,
0,7654154,B123123,Duqum,Central Market,-1.38,Nesto,,
0,5612246,B8323,Suhar,Rejected,-9.16,Lulu,,yes
0,5319361,B8323,Suhar,Delivered,-9.58,Lulu,yes,
0,3878142,B328423,Ashkara,Delivered,-5.32,Lulu,yes,
0,2481957,B8323,Salalah,Central Market,-5.51,Nesto,,
0,7576480,B8323,Ashkara,Central Market,-2.81,Nesto,,
0,9421421,B23823,Ashkara,Central Market,-3.92,Nesto,,
0,5610832,B8323,Ashkara,Delivered,-3.07,Lulu,yes,
0,6536617,B123123,Salalah,Central Market,-5.11,Nesto,,
0,5699110,B23823,Duqum,Central Market,-4.94,Lulu,,
0,4005948,B123123,Suhar,Central Market,-8.84,Nesto,,
0,7980031,B12312,Suhar,Delivered,-7.9,Lulu,yes,
0,2148033,B8323,Salalah,Central Market,-5.11,Lulu,,
0,5817027,B23823,Duqum,Delivered,-0.21,Faiha,yes,
0,8524956,B123123,Salalah,Delivered,-1.01,Lulu,yes,
0,9495550,B8323,Duqum,Central Market,-9.31,Nesto,,
0,1351266,B23823,Suhar,First Truck,-6.55,Lulu,,
0,7245954,B123123,Duqum,Delivered,-7.08,Lulu,yes,
0,5394561,B23823,Salalah,Central Market,-2.1,Lulu,,
0,2668189,B8323,Suhar,Delivered,-1.17,Faiha,yes,
0,3237277,B8323,Ashkara,Central Market,-9.54,Nesto,,
0,3940103,B123123,Duqum,Delivered,-8.57,Nesto,yes,
0,8379045,B8323,Sur,Central Market,-8.23,Lulu,,
0,1083009,B8323,Ashkara,Central Market,-7.05,Lulu,,
0,3457145,B23823,Ashkara,Delivered,-3.57,Lulu,yes,
0,8765996,B328423,Suhar,Delivered,-5.49,Lulu,yes,
0,2859983,B8323,Masira,Delivered,-0.86,Lulu,yes,
0,6453754,B23823,Duqum,Central Market,-5.23,Nesto,,
0,1545070,B8323,Ashkara,Central Market,-1.14,Lulu,,
0,4431425,B8323,Duqum,Delivered,-1.59,Nesto,yes,
0,8888270,B384211,Duqum,Delivered,-2.45,Faiha,yes,
0,2229056,B12312,Duqum,Central Market,-6.59,Nesto,,
0,5729725,B23823,Suhar,Delivered,-1.21,Lulu,yes,
0,7597488,B123123,Suhar,Delivered,-0.3,Nesto,yes,
0,9275018,B23823,Duqum,Delivered,-7.08,Nesto,yes,
0,4365667,B123123,Ashkara,Delivered,-7.12,Nesto,yes,
0,9715193,B384211,Ashkara,Delivered,-4.23,Lulu,yes,
0,4297821,B123123,Masira,Delivered,-1.09,Lulu,yes,
0,3940122,B23823,Ashkara,Delivered,-6.92,Lulu,yes,
0,5094230,B123123,Suhar,Central Market,-9.41,Nesto,,
0,3515133,B12312,Ashkara,Central Market,-7.32,Nesto,,
0,1661737,B8323,Duqum,Central Market,-7.04,Lulu,,
0,7520042,B23823,Ashkara,Delivered,-4.74,Lulu,yes,
0,5805644,B8323,Salalah,Central Market,-8.44,Lulu,,
0,1584388,B123123,Salalah,Delivered,-9.12,Nesto,yes,
0,6888068,B123123,Ashkara,Delivered,-2.99,Nesto,yes,
0,9063323,B123123,Salalah,Central Market,-4.76,Lulu,,
0,2135079,B8323,Ashkara,Delivered,-4.28,Nesto,yes,
0,7511052,B123123,Ashkara,Central Market,-5.37,Nesto,,
0,1323417,B123123,Ashkara,Delivered,-5.03,Lulu,yes,
0,1063950,B23823,Salalah,Delivered,-9.41,Faiha,yes,
0,7423993,B384211,Duqum,Central Market,-2.65,Lulu,,
0,4612809,B123123,Duqum,Central Market,-1.49,Lulu,,
0,9629319,B23823,Ashkara,Delivered,-2.86,Nesto,yes,
0,3029820,B23823,Suhar,Central Market,-8.51,Nesto,,
0,5286261,B23823,Duqum,Delivered,-9.4,Lulu,yes,
0,3506632,B384211,Suhar,Delivered,-0.72,Nesto,yes,
0,9404729,B328423,Suhar,Central Market,-1.76,Nesto,,
0,4834032,B8323,Suhar,Central Market,-8.71,Lulu,,
0,7311556,B8323,Duqum,Delivered,-7.56,Lulu,yes,
0,4913454,B23823,Duqum,Delivered,-8.25,Lulu,yes,
0,6252616,B123123,Duqum,Central Market,-3.13,Lulu,,
0,1599892,B123123,Duqum,Delivered,-5.28,Faiha,yes,
0,9197999,B8323,Ashkara,Central Market,-9.13,Nesto,,
0,8057056,B123123,Sur,Central Market,-0.62,Nesto,,
0,4877635,B8323,Salalah,Central Market,-7.02,Lulu,,
0,4389158,B8323,Duqum,Central Market,-2.78,Lulu,,
0,4844573,B384211,Suhar,Central Market,-3.11,Lulu,,
0,4119056,B23823,Salalah,Delivered,-0.45,Lulu,yes,
0,9051078,B8323,Muscat,Delivered,-6.0,Nesto,yes,
0,6904948,B3823,Salalah,Delivered,-5.1,Nesto,yes,
0,7562283,B23823,Ashkara,Delivered,-5.76,Lulu,yes,
0,8833342,B8323,Masira,Central Market,-6.03,Lulu,,
0,7396483,B384211,Ashkara,Central Market,-6.06,Nesto,,
0,6772829,B8323,Salalah,Central Market,-0.21,Lulu,,
0,5703793,B23823,Salalah,Central Market,-9.36,Faiha,,
0,5224268,B328423,Duqum,Delivered,-4.83,Nesto,yes,
0,8987229,B123123,Duqum,Central Market,-4.47,Nesto,,
0,5623660,B23823,Salalah,First Truck,-6.13,Lulu,,
0,6170124,B8323,Suhar,Central Market,-3.54,Nesto,,
0,3627844,B23823,Duqum,Delivered,-3.12,Lulu,yes,
0,4592797,B384211,Suhar,Central Market,-2.94,Faiha,,
0,5628703,B8323,Duqum,Central Market,-1.57,Nesto,,
0,4093371,B23823,Ashkara,Delivered,-0.12,Lulu,yes,
0,8704912,B8323,Ashkara,Central Market,-4.18,Lulu,,
0,3412847,B8323,Suhar,Delivered,-2.48,Nesto,yes,
0,3081462,B123123,Ashkara,Delivered,-3.79,Faiha,yes,
0,5938757,B123123,Duqum,Delivered,-9.82,Lulu,yes,
0,6643516,B8323,Suhar,Delivered,-6.11,Lulu,yes,
0,6795101,B12312,Salalah,Central Market,-8.71,Lulu,,
0,4000953,B8323,Suhar,Delivered,-0.08,Lulu,yes,
0,3923384,B23823,Ashkara,Delivered,-6.91,Lulu,yes,
0,8960853,B123123,Duqum,Central Market,-3.56,Nesto,,
0,2098202,B123123,Duqum,Delivered,-7.87,Nesto,yes,
0,6106869,B123123,Suhar,Delivered,-7.37,Lulu,yes,
0,8951936,B23823,Sur,Central Market,-0.39,Lulu,,
0,8401371,B8323,Salalah,Central Market,-1.62,Nesto,,
0,4574722,B3823,Duqum,Central Market,-2.15,Lulu,,
0,5689162,B8323,Ashkara,Rejected,-3.94,Lulu,,yes
0,5737538,B328423,Suhar,Delivered,-4.61,Lulu,yes,
0,8649707,B23823,Salalah,Delivered,-3.41,Lulu,yes,
0,5429694,B328423,Ashkara,Central Market,-3.36,Nesto,,
0,5099593,B123123,Suhar,On Route,-0.34,Lulu,,
0,5544460,B8323,Ashkara,Delivered,-7.36,Lulu,yes,
0,3644527,B23823,Duqum,Delivered,-8.98,Lulu,yes,
0,6884842,B123123,Suhar,Delivered,-7.73,Nesto,yes,
0,4116983,B8323,Suhar,Central Market,-0.39,Lulu,,
0,4119948,B23823,Duqum,Central Market,-6.89,Lulu,,
0,1007449,B123123,Duqum,Central Market,-6.52,Nesto,,
0,1013110,B8323,Salalah,Delivered,-4.29,Nesto,yes,
0,7622787,B8323,Muscat,Delivered,-2.36,Faiha,yes,
0,9173080,B123123,Duqum,Delivered,-2.06,Lulu,yes,
0,1930853,B23823,Salalah,Delivered,-9.59,Lulu,yes,
0,5858515,B8323,Muscat,Delivered,-4.3,Lulu,yes,
0,7320372,B123123,Duqum,Delivered,-4.74,Lulu,yes,
0,8474299,B123123,Ashkara,Central Market,-1.52,Nesto,,
0,7906283,B384211,Suhar,Delivered,-3.77,Lulu,yes,
0,1864947,B23823,Sur,Delivered,-0.71,Lulu,yes,
0,7273458,B8323,Ashkara,Central Market,-6.07,Nesto,,
0,9967339,B23823,Salalah,On Route,-7.24,Faiha,,
0,8195639,B23823,Ashkara,Central Market,-3.12,Faiha,,
0,1508519,B8323,Suhar,Delivered,-5.37,Nesto,yes,
0,1103624,B8323,Suhar,Delivered,-9.14,Faiha,yes,
0,6618058,B23823,Salalah,First Truck,-3.69,Nesto,,
0,9105852,B328423,Salalah,Central Market,-4.83,Nesto,,
0,8235175,B23823,Ashkara,Central Market,-7.26,Lulu,,
0,4429016,B8323,Duqum,Central Market,-8.62,Lulu,,
0,1539132,B123123,Salalah,Delivered,-9.03,Lulu,yes,
0,4147063,B8323,Suhar,Delivered,-7.15,Lulu,yes,
0,3051464,B3823,Salalah,On Route,-3.56,Nesto,,
0,3316413,B328423,Suhar,Central Market,-2.74,Lulu,,
0,7765115,B123123,Ashkara,Delivered,-4.45,Lulu,yes,
0,3211306,B23823,Masira,Central Market,-6.77,Lulu,,
0,5988873,B8323,Suhar,Delivered,-6.1,Lulu,yes,
0,1535963,B123123,Ashkara,Delivered,-7.2,Nesto,yes,
0,8435899,B23823,Salalah,Central Market,-2.76,Lulu,,
0,1411743,B123123,Duqum,Delivered,-5.78,Nesto,yes,
0,8888857,B123123,Suhar,Central Market,-3.28,Nesto,,
0,5376432,B8323,Duqum,Delivered,-0.54,Lulu,yes,
0,4488765,B123123,Ashkara,Delivered,-3.18,Lulu,yes,
0,1345245,B123123,Duqum,Delivered,-8.62,Lulu,yes,
0,1917830,B23823,Salalah,Central Market,-0.35,Lulu,,
0,7694298,B328423,Salalah,Delivered,-0.76,Lulu,yes,
0,2737733,B123123,Salalah,Central Market,-7.18,Nesto,,
0,8478733,B8323,Suhar,Central Market,-5.32,Lulu,,
0,9228920,B8323,Duqum,Delivered,-9.95,Lulu,yes,
0,4958261,B23823,Duqum,Central Market,-3.31,Faiha,,
0,6901626,B23823,Ashkara,Central Market,-2.4,Nesto,,
0,3549165,B123123,Muscat,Delivered,-9.81,Lulu,yes,
0,5750585,B23823,Duqum,Central Market,-5.99,Lulu,,
0,2249759,B23823,Ashkara,Delivered,-8.52,Lulu,yes,
0,3748050,B23823,Suhar,Central Market,-2.52,Nesto,,
0,2366869,B123123,Suhar,Central Market,-4.14,Lulu,,
0,6027251,B8323,Ashkara,Delivered,-5.06,Nesto,yes,
0,6310280,B23823,Ashkara,Central Market,-5.95,Lulu,,
0,1567688,B384211,Ashkara,Delivered,-2.35,Nesto,yes,
0,8106474,B23823,Suhar,Central Market,-2.97,Lulu,,
0,7812919,B8323,Duqum,Delivered,-4.94,Lulu,yes,
0,2449703,B23823,Suhar,Central Market,-3.64,Nesto,,
0,7969816,B123123,Duqum,Delivered,-4.43,Lulu,yes,
0,1309390,B123123,Ashkara,Delivered,-9.43,Lulu,yes,
0,8577304,B23823,Duqum,Delivered,-7.74,Lulu,yes,
0,1409415,B12312,Ashkara,Central Market,-4.16,Nesto,,
0,3070902,B3823,Salalah,Central Market,-2.05,Lulu,,
0,2140301,B123123,Salalah,Central Market,-8.92,Faiha,,
0,5077291,B123123,Sur,Central Market,-7.82,Nesto,,
0,7042094,B8323,Duqum,On Route,-2.5,Lulu,,
0,8012323,B23823,Salalah,Central Market,-2.88,Nesto,,
0,5011606,B328423,Salalah,Central Market,-0.06,Lulu,,
0,1677952,B3823,Duqum,Central Market,-3.81,Lulu,,
0,5220013,B384211,Duqum,Delivered,-8.14,Faiha,yes,
0,5479496,B123123,Suhar,Central Market,-4.71,Lulu,,
0,3036326,B8323,Salalah,Delivered,-7.55,Lulu,yes,
0,7932703,B23823,Ashkara,Delivered,-3.14,Lulu,yes,
0,2212023,B123123,Masira,Delivered,-3.24,Lulu,yes,
0,6612831,B8323,Suhar,Central Market,-0.41,Lulu,,
0,9849945,B123123,Ashkara,Delivered,-7.66,Lulu,yes,
0,5824211,B123123,Suhar,Delivered,-8.62,Lulu,yes,
0,8961162,B123123,Duqum,Delivered,-2.21,Lulu,yes,
0,4456259,B23823,Salalah,On Route,-0.28,Lulu,,
0,8481169,B23823,Masira,Central Market,-8.23,Nesto,,
0,6937241,B12312,Duqum,Delivered,-7.06,Lulu,yes,
0,4650553,B123123,Ashkara,Delivered,-5.19,Lulu,yes,
0,4793306,B123123,Salalah,Central Market,-2.62,Lulu,,
0,6453421,B23823,Suhar,Delivered,-6.73,Lulu,yes,
0,9662923,B123123,Salalah,Delivered,-3.86,Nesto,yes,
0,1771471,B123123,Ashkara,Central Market,-6.4,Nesto,,
0,9226983,B23823,Ashkara,Delivered,-6.54,Lulu,yes,
0,4018057,B23823,Salalah,Delivered,-4.25,Nesto,yes,
0,8451080,B23823,Ashkara,Central Market,-3.88,Lulu,,
0,6320623,B23823,Suhar,Delivered,-8.75,Nesto,yes,
0,1015354,B23823,Duqum,Rejected,-7.43,Nesto,,yes
0,9524286,B12312,Muscat,Central Market,-9.38,Lulu,,
0,1136201,B8323,Suhar,Central Market,-5.83,Lulu,,
0,4560836,B8323,Salalah,Central Market,-8.23,Nesto,,
0,8061444,B384211,Ashkara,Delivered,-2.41,Lulu,yes,
0,6106526,B23823,Ashkara,Delivered,-3.39,Lulu,yes,
0,8078262,B8323,Salalah,Central Market,-1.61,Lulu,,
0,9234353,B23823,Ashkara,Delivered,-9.7,Nesto,yes,
0,8938072,B23823,Duqum,Central Market,-2.21,Lulu,,
0,1442352,B8323,Duqum,Delivered,-3.12,Lulu,yes,
0,4523743,B384211,Salalah,First Truck,-9.96,Nesto,,
0,6964384,B123123,Suhar,Delivered,-1.41,Nesto,yes,
0,7555531,B123123,Duqum,Delivered,-6.69,Nesto,yes,
0,8419021,B23823,Duqum,Delivered,-6.34,Lulu,yes,
0,1436317,B8323,Duqum,Central Market,-8.13,Lulu,,
0,6953659,B328423,Duqum,Central Market,-3.3,Lulu,,
0,5785753,B23823,Suhar,Delivered,-2.09,Faiha,yes,
0,1251023,B8323,Ashkara,Delivered,-3.63,Lulu,yes,
0,1338479,B23823,Sur,Delivered,-6.69,Lulu,yes,
0,9691856,B8323,Sur,Delivered,-4.6,Lulu,yes,
0,6461654,B123123,Duqum,Central Market,-7.12,Nesto,,
0,4955091,B123123,Duqum,Central Market,-1.45,Lulu,,
0,3206604,B123123,Suhar,Delivered,-7.69,Lulu,yes,
0,9908660,B23823,Ashkara,Delivered,-7.77,Nesto,yes,
0,3035729,B8323,Ashkara,Delivered,-9.49,Lulu,yes,
0,3533865,B8323,Salalah,Delivered,-9.34,Lulu,yes,
0,7992681,B8323,Salalah,Central Market,-6.01,Lulu,,
0,9975065,B328423,Salalah,Delivered,-9.27,Lulu,yes,
0,5441867,B23823,Duqum,Central Market,-1.95,Lulu,,
0,1464107,B23823,Suhar,Delivered,-3.66,Lulu,yes,
0,1348993,B123123,Salalah,Central Market,-1.08,Nesto,,
0,3885202,B8323,Salalah,Delivered,-9.64,Lulu,yes,
0,5475670,B123123,Suhar,First Truck,-5.61,Lulu,,
0,8909749,B8323,Ashkara,Delivered,-9.76,Faiha,yes,
0,6962516,B8323,Duqum,Delivered,-6.99,Faiha,yes,
0,8175014,B8323,Ashkara,Central Market,-4.11,Lulu,,
0,4019082,B328423,Salalah,Central Market,-3.27,Nesto,,
0,3476899,B384211,Suhar,Central Market,-7.07,Nesto,,
0,4528571,B123123,Suhar,Central Market,-7.69,Lulu,,
0,7590499,B23823,Salalah,Central Market,-8.57,Lulu,,
0,8437743,B8323,Suhar,Central Market,-8.47,Lulu,,
0,2070399,B8323,Ashkara,Delivered,-0.31,Lulu,yes,
0,4305271,B123123,Masira,On Route,-3.34,Lulu,,
0,6992034,B123123,Salalah,Delivered,-1.29,Lulu,yes,
0,2917321,B23823,Ashkara,Central Market,-9.19,Faiha,,
0,2934254,B123123,Duqum,Central Market,-5.85,Lulu,,
0,6515510,B123123,Salalah,Delivered,-9.62,Lulu,yes,
0,7935112,B12312,Suhar,Delivered,-9.45,Nesto,yes,
0,4948985,B123123,Ashkara,Delivered,-1.95,Lulu,yes,
0,3318324,B8323,Duqum,Delivered,-4.6,Nesto,yes,
0,9089889,B123123,Salalah,Delivered,-3.06,Nesto,yes,
0,3708123,B384211,Duqum,Central Market,-8.19,Lulu,,
0,3140241,B8323,Salalah,Central Market,-9.61,Lulu,,
0,1823269,B123123,Salalah,Rejected,-3.3,Nesto,,yes
0,7867956,B123123,Ashkara,Central Market,-5.54,Faiha,,
0,6964672,B23823,Suhar,Delivered,-4.39,Lulu,yes,
0,3991589,B23823,Suhar,Central Market,-7.61,Lulu,,
0,5083291,B123123,Ashkara,Central Market,-5.04,Lulu,,
0,1903688,B123123,Muscat,Delivered,-3.67,Lulu,yes,
0,7371429,B23823,Duqum,Delivered,-4.29,Lulu,yes,
0,8744562,B123123,Duqum,Central Market,-7.64,Lulu,,
0,7221551,B123123,Ashkara,Central Market,-9.78,Nesto,,
0,3959168,B8323,Duqum,Central Market,-0.44,Nesto,,
0,8225587,B8323,Duqum,Delivered,-6.42,Lulu,yes,
0,5410779,B328423,Suhar,First Truck,-6.19,Faiha,,
0,3335809,B3823,Ashkara,Delivered,-5.62,Nesto,yes,
0,6480225,B8323,Ashkara,Central Market,-6.17,Lulu,,
0,4015599,B8323,Suhar,Delivered,-2.78,Faiha,yes,
0,4716711,B12312,Duqum,Delivered,-4.95,Lulu,yes,
0,4831671,B8323,Duqum,Delivered,-6.84,Nesto,yes,
0,3548437,B8323,Salalah,Central Market,-6.0,Nesto,,
0,9123039,B123123,Ashkara,Delivered,-2.5,Lulu,yes,
0,7969533,B8323,Salalah,Delivered,-9.36,Faiha,yes,
0,9332831,B8323,Ashkara,Central Market,-3.71,Nesto,,
0,2490517,B328423,Salalah,Central Market,-3.16,Lulu,,
0,9308894,B23823,Salalah,Delivered,-2.0,Nesto,yes,
0,1020351,B8323,Suhar,Delivered,-4.02,Nesto,yes,
0,6683183,B123123,Suhar,Delivered,-3.06,Nesto,yes,
0,2295275,B123123,Salalah,Delivered,-3.11,Lulu,yes,
0,5948094,B3823,Ashkara,On Route,-1.32,Lulu,,
0,1133317,B123123,Salalah,Central Market,-1.66,Nesto,,
0,5327384,B8323,Ashkara,Delivered,-0.3,Lulu,yes,
0,6772968,B123123,Ashkara,Central Market,-1.1,Lulu,,
0,5503532,B8323,Ashkara,Delivered,-4.35,Lulu,yes,
0,3796267,B8323,Muscat,Delivered,-9.02,Faiha,yes,
0,7587872,B23823,Duqum,Delivered,-4.92,Lulu,yes,
0,7557999,B8323,Suhar,Central Market,-4.66,Nesto,,
0,6311519,B8323,Suhar,Delivered,-5.35,Nesto,yes,
0,3302324,B384211,Suhar,Central Market,-5.05,Lulu,,
0,4027651,B123123,Salalah,Central Market,-0.85,Lulu,,
0,5744208,B8323,Suhar,Delivered,-5.87,Nesto,yes,
0,4809244,B384211,Salalah,Delivered,-5.46,Lulu,yes,
0,1680080,B8323,Sur,Delivered,-4.85,Nesto,yes,
0,2927732,B12312,Suhar,Central Market,-7.73,Lulu,,
0,2533546,B123123,Muscat,Delivered,-4.5,Lulu,yes,
0,7724275,B23823,Suhar,Delivered,-5.39,Nesto,yes,
0,1337532,B23823,Duqum,Delivered,-8.33,Nesto,yes,
0,7076633,B123123,Suhar,Central Market,-2.23,Lulu,,
0,5908501,B123123,Ashkara,Central Market,-8.05,Lulu,,
0,6091784,B8323,Salalah,Delivered,-3.97,Lulu,yes,
0,4065986,B23823,Suhar,Central Market,-1.73,Lulu,,
0,4318953,B8323,Ashkara,Central Market,-7.12,Lulu,,
0,9629651,B23823,Duqum,Central Market,-4.89,Nesto,,
0,9393707,B328423,Suhar,On Route,-1.37,Lulu,,
0,9560870,B8323,Ashkara,Central Market,-2.44,Lulu,,
0,7155708,B123123,Ashkara,Delivered,-8.76,Lulu,yes,
0,7319188,B8323,Salalah,Delivered,-5.67,Lulu,yes,
0,6113251,B23823,Suhar,Central Market,-9.1,Lulu,,
0,7776754,B123123,Suhar,Delivered,-0.51,Nesto,yes,
0,4868787,B8323,Suhar,Delivered,-7.24,Lulu,yes,
0,8832192,B123123,Muscat,Delivered,-6.59,Nesto,yes,
0,4852339,B12312,Suhar,Central Market,-7.24,Lulu,,
0,2613066,B123123,Duqum,Rejected,-7.6,Nesto,,yes
0,4261446,B8323,Ashkara,Central Market,-2.15,Lulu,,
0,9339000,B23823,Ashkara,Delivered,-4.59,Lulu,yes,
0,2065580,B123123,Muscat,Rejected,-0.5,Lulu,,yes
0,3665750,B23823,Suhar,Delivered,-9.03,Lulu,yes,
0,6594012,B8323,Duqum,Central Market,-2.76,Nesto,,
0,3370364,B23823,Suhar,Delivered,-2.84,Lulu,yes,
0,6330774,B8323,Duqum,Delivered,-9.95,Nesto,yes,
0,1093533,B23823,Duqum,Delivered,-9.98,Lulu,yes,
0,7247620,B8323,Ashkara,Central Market,-6.33,Nesto,,
0,4898590,B3823,Duqum,Delivered,-7.46,Faiha,yes,
0,7372771,B123123,Suhar,Central Market,-6.92,Lulu,,
0,7726841,B123123,Duqum,Delivered,-6.83,Lulu,yes,
0,9158768,B23823,Ashkara,Delivered,-3.07,Nesto,yes,
0,9988711,B23823,Ashkara,Central Market,-3.57,Lulu,,
0,6611704,B123123,Ashkara,Central Market,-1.77,Lulu,,
0,8453437,B123123,Suhar,Central Market,-2.67,Nesto,,
0,9216895,B8323,Ashkara,Delivered,-3.38,Lulu,yes,
0,9793695,B123123,Salalah,Central Market,-2.97,Lulu,,
0,4521726,B8323,Ashkara,Delivered,-0.11,Faiha,yes,
0,8415011,B12312,Salalah,Delivered,-6.27,Lulu,yes,
0,7387605,B23823,Suhar,Delivered,-8.84,Lulu,yes,
0,1518374,B8323,Suhar,Delivered,-6.09,Lulu,yes,
0,8567424,B123123,Masira,Central Market,-5.48,Lulu,,
0,3740332,B8323,Masira,Central Market,-6.42,Lulu,,
0,6035125,B8323,Suhar,Rejected,-1.02,Lulu,,yes
0,5715808,B8323,Duqum,Central Market,-2.63,Nesto,,
0,6622138,B123123,Salalah,Delivered,-7.07,Nesto,yes,
0,3785970,B3823,Suhar,Delivered,-4.85,Lulu,yes,
0,8628427,B23823,Ashkara,Central Market,-8.21,Lulu,,
0,9089213,B384211,Suhar,Central Market,-6.69,Lulu,,
0,8328065,B23823,Duqum,Central Market,-3.28,Lulu,,
0,3265307,B8323,Ashkara,Central Market,-3.49,Nesto,,
0,6516675,B8323,Duqum,Central Market,-1.0,Nesto,,
0,4505483,B23823,Salalah,Central Market,-9.33,Nesto,,
0,1150266,B8323,Salalah,Central Market,-4.77,Lulu,,
0,7438647,B123123,Ashkara,Delivered,-7.66,Lulu,yes,
0,9596238,B8323,Salalah,Central Market,-8.89,Lulu,,
0,3712262,B123123,Suhar,Central Market,-4.99,Lulu,,
0,1447585,B3823,Muscat,Delivered,-1.76,Nesto,yes,
0,3259748,B23823,Ashkara,Delivered,-9.23,Nesto,yes,
0,9357133,B8323,Suhar,Delivered,-0.18,Lulu,yes,
0,6104497,B23823,Duqum,Delivered,-0.79,Lulu,yes,
0,4296205,B8323,Masira,Central Market,-7.87,Lulu,,
0,8020311,B123123,Ashkara,Central Market,-6.58,Lulu,,
0,8732116,B123123,Salalah,Rejected,-2.49,Nesto,,yes
0,8853485,B23823,Suhar,Delivered,-1.78,Lulu,yes,
0,2333008,B23823,Duqum,Delivered,-2.71,Nesto,yes,
0,8018507,B8323,Ashkara,Delivered,-4.27,Nesto,yes,
0,2335991,B8323,Masira,Central Market,-2.68,Nesto,,
0,2427655,B23823,Ashkara,Delivered,-0.27,Lulu,yes,
0,4566373,B8323,Duqum,Delivered,-4.05,Lulu,yes,
0,1755741,B23823,Muscat,Rejected,-2.58,Lulu,,yes
0,9694789,B23823,Salalah,Central Market,-0.16,Nesto,,
0,3957655,B328423,Suhar,Delivered,-5.78,Lulu,yes,
0,9822154,B23823,Duqum,Central Market,-6.81,Lulu,,
0,6144001,B123123,Duqum,Central Market,-3.79,Nesto,,
0,3505189,B8323,Duqum,Central Market,-4.9,Lulu,,
0,2407089,B23823,Ashkara,Central Market,-4.37,Lulu,,
0,2613696,B8323,Salalah,Central Market,-3.23,Nesto,,
0,2515852,B23823,Suhar,Central Market,-5.18,Nesto,,
0,5566141,B8323,Salalah,Delivered,-7.48,Nesto,yes,
0,4853969,B23823,Suhar,Central Market,-1.25,Lulu,,
0,1676504,B123123,Duqum,Central Market,-9.12,Lulu,,
0,9886492,B123123,Ashkara,Delivered,-9.93,Lulu,yes,
0,6284749,B23823,Ashkara,Central Market,-6.9,Nesto,,
0,5707847,B8323,Suhar,Delivered,-3.34,Faiha,yes,
0,7498412,B384211,Ashkara,Central Market,-5.33,Nesto,,
0,2337669,B12312,Duqum,Central Market,-4.98,Faiha,,
0,2330702,B123123,Suhar,On Route,-0.87,Lulu,,
0,2298829,B23823,Suhar,Central Market,-6.64,Lulu,,
0,7058536,B328423,Ashkara,Delivered,-8.78,Lulu,yes,
0,3096665,B123123,Ashkara,Central Market,-8.69,Faiha,,
0,1686352,B23823,Salalah,Delivered,-6.98,Lulu,yes,
0,5674270,B23823,Duqum,Central Market,-8.35,Lulu,,
0,8255751,B8323,Duqum,Central Market,-4.89,Nesto,,
0,9808181,B8323,Duqum,Delivered,-3.84,Lulu,yes,
0,6444654,B23823,Salalah,Delivered,-0.03,Lulu,yes,
0,6010061,B23823,Duqum,Central Market,-5.3,Nesto,,
0,4019875,B23823,Duqum,Delivered,-6.69,Nesto,yes,
0,9058504,B23823,Duqum,Delivered,-5.06,Nesto,yes,
0,3716856,B23823,Salalah,Delivered,-1.73,Nesto,yes,
0,4677615,B23823,Duqum,Delivered,-9.46,Faiha,yes,
0,9605655,B123123,Duqum,Central Market,-3.52,Nesto,,
0,1989773,B8323,Salalah,Delivered,-5.59,Lulu,yes,
0,3486755,B23823,Duqum,Delivered,-4.1,Nesto,yes,
0,6453508,B123123,Ashkara,Delivered,-5.82,Nesto,yes,
0,9213852,B12312,Duqum,Delivered,-4.72,Lulu,yes,
0,2595628,B123123,Duqum,Delivered,-9.4,Nesto,yes,
0,3560435,B123123,Ashkara,Central Market,-2.07,Lulu,,
0,7311612,B8323,Ashkara,Delivered,-6.16,Lulu,yes,
0,3409593,B8323,Duqum,Delivered,-2.64,Lulu,yes,
0,5002229,B8323,Duqum,Central Market,-9.08,Lulu,,
0,1032925,B8323,Duqum,Central Market,-9.11,Lulu,,
0,5012575,B8323,Duqum,Central Market,-7.58,Nesto,,
0,5404664,B8323,Duqum,Central Market,-0.61,Nesto,,
0,7036667,B328423,Muscat,Delivered,-0.12,Lulu,yes,
0,4115450,B8323,Duqum,Delivered,-8.68,Lulu,yes,
0,7776390,B8323,Salalah,Central Market,-2.63,Faiha,,
0,1325995,B23823,Salalah,Delivered,-9.0,Lulu,yes,
0,4830577,B123123,Suhar,Central Market,-1.23,Nesto,,
0,3653978,B384211,Salalah,Delivered,-6.35,Nesto,yes,
